"Time","N","MeanProducerProportion","EnvChangeFreq","Replicate"
1600,625,5.29785587774378e-05,1250,"16"
1610,625,3.58967068744653e-05,1250,"16"
1620,625,4.59147129572377e-05,1250,"16"
1630,625,0.000101911814251878,1250,"16"
1640,625,0.000162558949707312,1250,"16"
1650,625,0.000154151195830506,1250,"16"
1660,625,0.000123264378649648,1250,"16"
1670,625,0.000142057353182828,1250,"16"
1680,625,0.000235354420474524,1250,"16"
1690,625,0.000240999438730826,1250,"16"
1700,625,0.000312605539353775,1250,"16"
1710,625,0.000324182656138283,1250,"16"
1720,625,0.000357922960376051,1250,"16"
1730,625,0.000381430580423441,1250,"16"
1740,625,0.000415518626025477,1250,"16"
1750,625,0.000374741109946268,1250,"16"
1760,625,0.00040070319811634,1250,"16"
1770,625,0.000366573814689681,1250,"16"
1780,625,0.000404309433234468,1250,"16"
1790,625,0.000386115991027113,1250,"16"
1800,625,0.000389716194676975,1250,"16"
1810,625,0.000398382546201948,1250,"16"
1820,625,0.000359601556615647,1250,"16"
1830,625,0.000249610845596071,1250,"16"
1840,625,0.000342643911557198,1250,"16"
1850,625,0.000387464593531237,1250,"16"
1860,625,0.000424305433519477,1250,"16"
1870,625,0.00042459131571539,1250,"16"
1880,625,0.000328557793936776,1250,"16"
1890,625,0.000549249614472464,1250,"16"
1900,625,0.000530949230746464,1250,"16"
1910,625,0.000585045056240907,1250,"16"
1920,625,0.000674757357215399,1250,"16"
1930,625,0.00063234420493082,1250,"16"
1940,625,0.000569525135952989,1250,"16"
1950,625,0.000481165046696791,1250,"16"
1960,625,0.000410989940408431,1250,"16"
1970,625,0.000437478570441656,1250,"16"
1980,625,0.000343696158485244,1250,"16"
1990,625,0.000440964743813813,1250,"16"
2000,625,0.000383015261468956,1250,"16"
2010,625,0.000337718451808234,1250,"16"
2020,625,0.000290691031703299,1250,"16"
2030,625,0.000376963604869149,1250,"16"
2040,625,0.000353767821740263,1250,"16"
2050,625,0.000335263375612831,1250,"16"
2060,625,0.000338760213391577,1250,"16"
2070,625,0.000268264448113905,1250,"16"
2080,625,0.000236714988660687,1250,"16"
2090,625,0.000191555759963794,1250,"16"
2100,625,0.000115239290584334,1250,"16"
2110,625,9.94070163675474e-05,1250,"16"
2120,625,9.03883961477953e-05,1250,"16"
2130,625,0.000112576753916509,1250,"16"
2140,625,0.000128105069058129,1250,"16"
2150,625,0.000123396665339495,1250,"16"
2160,625,0.000141686540940775,1250,"16"
2170,625,0.000107227535818613,1250,"16"
2180,625,0.000101158182845554,1250,"16"
2190,625,0.000127543973582515,1250,"16"
2200,625,9.95639191768622e-05,1250,"16"
2210,625,9.91245467338927e-05,1250,"16"
2220,625,0.000141458865541061,1250,"16"
2230,625,9.63696757877467e-05,1250,"16"
2240,625,6.13956116786784e-05,1250,"16"
2250,625,0.000111166299198344,1250,"16"
2260,625,0.000106772762364323,1250,"16"
2270,625,4.03208359851425e-05,1250,"16"
2280,625,3.92419798678264e-05,1250,"16"
2290,625,5.517693709638e-05,1250,"16"
2300,625,0.000124157245344657,1250,"16"
2310,625,7.87068103894083e-05,1250,"16"
2320,625,7.61194471541133e-05,1250,"16"
2330,625,6.70474158938735e-05,1250,"16"
2340,625,5.86361330749557e-05,1250,"16"
2350,625,6.59191026926905e-05,1250,"16"
2360,625,6.3848865573223e-05,1250,"16"
2370,625,7.39243086108938e-05,1250,"16"
2380,625,6.77228186794289e-05,1250,"16"
2390,625,0.000115927967778236,1250,"16"
2400,625,7.64731546726944e-05,1250,"16"
2410,625,0.00010688391534858,1250,"16"
2420,625,0.000107183248695626,1250,"16"
2430,625,5.749956934537e-05,1250,"16"
2440,625,4.45870429109576e-05,1250,"16"
2450,625,3.1112909692603e-05,1250,"16"
2460,625,2.20543520467463e-05,1250,"16"
2470,625,1.47451981681433e-05,1250,"16"
2480,625,2.19359528020879e-05,1250,"16"
2490,625,5.36659606388586e-05,1250,"16"
2500,625,0.000114021769549803,1250,"16"
2510,40,0,1250,"16"
2520,87,9.79067536078639e-06,1250,"16"
2530,146,1.30568214782845e-05,1250,"16"
2540,235,1.22798526744833e-05,1250,"16"
2550,321,9.47259839097951e-06,1250,"16"
2560,388,2.32286672503208e-05,1250,"16"
2570,451,2.48201906626687e-05,1250,"16"
2580,510,8.18903460599103e-06,1250,"16"
2590,560,2.02509645571338e-05,1250,"16"
2600,608,2.58711972685936e-05,1250,"16"
2610,625,5.41279132096395e-05,1250,"16"
2620,625,6.72216345391778e-05,1250,"16"
2630,625,7.97046241555433e-05,1250,"16"
2640,625,0.00010882967694905,1250,"16"
2650,625,0.000151591783598721,1250,"16"
2660,625,0.000291227951675398,1250,"16"
2670,625,0.000292386018868335,1250,"16"
2680,625,0.000299356216439864,1250,"16"
2690,625,0.000372019688152831,1250,"16"
2700,625,0.00028659436062507,1250,"16"
2710,625,0.000241958230784332,1250,"16"
2720,625,0.000131667278345721,1250,"16"
2730,625,7.6810067768881e-05,1250,"16"
2740,625,9.04497639552637e-05,1250,"16"
2750,625,0.000129730074022792,1250,"16"
2760,625,0.000141953393967952,1250,"16"
2770,625,0.000128145138000157,1250,"16"
2780,625,7.92259321262208e-05,1250,"16"
2790,625,5.58549704418023e-05,1250,"16"
2800,625,6.85379297011464e-05,1250,"16"
2810,625,8.64494980690399e-05,1250,"16"
2820,625,0.000109799159958928,1250,"16"
2830,625,9.41002287809741e-05,1250,"16"
2840,625,0.000150272969095345,1250,"16"
2850,625,9.97816292341957e-05,1250,"16"
2860,625,7.51876771067561e-05,1250,"16"
2870,625,0.00010266524578221,1250,"16"
2880,625,0.000135008558770532,1250,"16"
2890,625,0.000128858067831576,1250,"16"
2900,625,9.75387679854285e-05,1250,"16"
2910,625,5.56225925188433e-05,1250,"16"
2920,625,0.000114057710628611,1250,"16"
2930,625,7.36834123802362e-05,1250,"16"
2940,625,4.00738026144622e-05,1250,"16"
2950,625,4.21841470376264e-05,1250,"16"
2960,625,6.78691926451094e-05,1250,"16"
2970,625,3.26274331101846e-05,1250,"16"
2980,625,5.51307425379696e-05,1250,"16"
2990,625,5.11308785759764e-05,1250,"16"
3000,625,3.7723360140903e-05,1250,"16"
3010,625,2.75585639072349e-05,1250,"16"
3020,625,2.7478223187281e-05,1250,"16"
3030,625,2.44055893714843e-05,1250,"16"
3040,625,3.28752724083147e-05,1250,"16"
3050,625,2.4892428934787e-05,1250,"16"
3060,625,2.3870265495302e-05,1250,"16"
3070,625,4.46559524655716e-05,1250,"16"
3080,625,4.48614263989501e-05,1250,"16"
3090,625,4.72615541643109e-05,1250,"16"
3100,625,0.000115373865629007,1250,"16"
3110,625,0.00022365117121747,1250,"16"
3120,625,0.000147798168158692,1250,"16"
3130,625,0.000135874343287134,1250,"16"
3140,625,0.000138415523780154,1250,"16"
3150,625,0.000120048494851673,1250,"16"
3160,625,0.000127317860527166,1250,"16"
3170,625,0.000118022841709056,1250,"16"
3180,625,0.000147535610466472,1250,"16"
3190,625,0.000106757148026061,1250,"16"
3200,625,6.8893355056576e-05,1250,"16"
3210,625,3.60245829406995e-05,1250,"16"
3220,625,8.77884175765706e-05,1250,"16"
3230,625,5.2152604470972e-05,1250,"16"
3240,625,3.53138608296593e-05,1250,"16"
3250,625,3.95861950772525e-05,1250,"16"
3260,625,4.66178754371251e-05,1250,"16"
3270,625,0.000118777584046217,1250,"16"
3280,625,0.000103653425766088,1250,"16"
3290,625,0.000111513128035128,1250,"16"
3300,625,0.000136342922515492,1250,"16"
3310,625,0.000148558287393067,1250,"16"
3320,625,0.000153296215584926,1250,"16"
3330,625,0.000114445285840723,1250,"16"
3340,625,0.000136408381111822,1250,"16"
3350,625,0.000207143492480191,1250,"16"
3360,625,0.00020301727375326,1250,"16"
3370,625,0.000253484330319136,1250,"16"
3380,625,0.000212319646893531,1250,"16"
3390,625,0.000143430149569782,1250,"16"
3400,625,0.000132736791382374,1250,"16"
3410,625,0.000137240530428605,1250,"16"
3420,625,7.52176449893334e-05,1250,"16"
3430,625,6.14390307549879e-05,1250,"16"
3440,625,5.19125985902351e-05,1250,"16"
3450,625,6.60666870716663e-05,1250,"16"
3460,625,5.39975705919457e-05,1250,"16"
3470,625,0.000134845350819702,1250,"16"
3480,625,0.000101743569768201,1250,"16"
3490,625,0.000145022564958095,1250,"16"
3500,625,0.000137710874151538,1250,"16"
3510,625,0.000142945700046914,1250,"16"
3520,625,0.00016103401193579,1250,"16"
3530,625,0.00013149534379665,1250,"16"
3540,625,0.000126187710076378,1250,"16"
3550,625,8.24648874552742e-05,1250,"16"
3560,625,4.76890004514367e-05,1250,"16"
3570,625,2.6156234273741e-05,1250,"16"
3580,625,4.22301417762719e-05,1250,"16"
3590,625,6.346935866533e-05,1250,"16"
3600,625,0.00013142997277577,1250,"16"
3610,625,0.00015052417452218,1250,"16"
3620,625,0.000134512900272167,1250,"16"
3630,625,0.00011786324061588,1250,"16"
3640,625,0.000105426818298141,1250,"16"
3650,625,9.57200614689164e-05,1250,"16"
3660,625,9.86587794852931e-05,1250,"16"
3670,625,5.17686072642116e-05,1250,"16"
3680,625,5.36961073035913e-05,1250,"16"
3690,625,5.7664388348936e-05,1250,"16"
3700,625,6.77732509248731e-05,1250,"16"
3710,625,0.000102726698370461,1250,"16"
3720,625,0.00011355377994244,1250,"16"
3730,625,0.000121039875247891,1250,"16"
3740,625,0.000102218279130168,1250,"16"
3750,625,0.000159204239464825,1250,"16"
3760,42,0,1250,"16"
3770,129,1.1105950945551e-05,1250,"16"
3780,260,6.29785171508838e-06,1250,"16"
3790,409,1.18481661663324e-05,1250,"16"
3800,519,1.07888745672904e-05,1250,"16"
3810,585,1.03478510953115e-05,1250,"16"
3820,622,1.19472748844154e-05,1250,"16"
3830,625,2.27132960899995e-05,1250,"16"
3840,625,6.89303295204253e-06,1250,"16"
3850,625,8.40221358446241e-06,1250,"16"
3860,625,9.52375703487325e-06,1250,"16"
3870,625,1.78394636294202e-05,1250,"16"
3880,625,4.06215826564621e-05,1250,"16"
3890,625,6.43701050562664e-05,1250,"16"
3900,625,4.95199593854391e-05,1250,"16"
3910,625,5.90942397239654e-05,1250,"16"
3920,625,7.0881891938167e-05,1250,"16"
3930,625,6.5793954232395e-05,1250,"16"
3940,625,6.13829726321575e-05,1250,"16"
3950,625,9.73300796475965e-05,1250,"16"
3960,625,9.27858514059275e-05,1250,"16"
3970,625,0.000107341404188608,1250,"16"
3980,625,0.000111128234534179,1250,"16"
3990,625,0.000126422706698858,1250,"16"
4000,625,0.000135153218100645,1250,"16"
4010,625,0.000108475963840142,1250,"16"
4020,625,8.72735189313107e-05,1250,"16"
4030,625,5.41715349721952e-05,1250,"16"
4040,625,3.99819525034343e-05,1250,"16"
4050,625,4.23119274517095e-05,1250,"16"
4060,625,6.07378618035579e-05,1250,"16"
4070,625,7.85950246754181e-05,1250,"16"
4080,625,0.000131441386471974,1250,"16"
4090,625,0.000141579657526431,1250,"16"
4100,625,7.10460535496419e-05,1250,"16"
4110,625,7.13219327918314e-05,1250,"16"
4120,625,0.00010578707930844,1250,"16"
4130,625,8.02877766398552e-05,1250,"16"
4140,625,9.74391723970994e-05,1250,"16"
4150,625,7.94549853147263e-05,1250,"16"
4160,625,8.78275293893393e-05,1250,"16"
4170,625,9.94101257462849e-05,1250,"16"
4180,625,5.09146344527632e-05,1250,"16"
4190,625,4.90178154112522e-05,1250,"16"
4200,625,4.97849157517932e-05,1250,"16"
4210,625,6.76813677935311e-05,1250,"16"
4220,625,0.000104340246172947,1250,"16"
4230,625,0.000106787612315165,1250,"16"
4240,625,9.08427582142227e-05,1250,"16"
4250,625,9.29979741630348e-05,1250,"16"
4260,625,0.000118380613474491,1250,"16"
4270,625,0.000189101747653627,1250,"16"
4280,625,0.000246172496732601,1250,"16"
4290,625,0.000239659414564301,1250,"16"
4300,625,0.000249914803364268,1250,"16"
4310,625,0.000294309653599415,1250,"16"
4320,625,0.000329050668703106,1250,"16"
4330,625,0.000295273730347881,1250,"16"
4340,625,0.000335586252985628,1250,"16"
4350,625,0.000428310569402797,1250,"16"
4360,625,0.000368329223987287,1250,"16"
4370,625,0.000357961473236771,1250,"16"
4380,625,0.000353255743371687,1250,"16"
4390,625,0.000368330632697442,1250,"16"
4400,625,0.000365196008466145,1250,"16"
4410,625,0.000386595662153753,1250,"16"
4420,625,0.000364758154037655,1250,"16"
4430,625,0.000488266178794267,1250,"16"
4440,625,0.000477651764308046,1250,"16"
4450,625,0.000409107436412883,1250,"16"
4460,625,0.00034208727999274,1250,"16"
4470,625,0.000379718558635367,1250,"16"
4480,625,0.000301358523597819,1250,"16"
4490,625,0.00034212203335926,1250,"16"
4500,625,0.000345701430497464,1250,"16"
4510,625,0.000256607804407465,1250,"16"
4520,625,0.000417584509619591,1250,"16"
4530,625,0.000540534829735463,1250,"16"
4540,625,0.000450222954586882,1250,"16"
4550,625,0.000513186505336824,1250,"16"
4560,625,0.000491768817880867,1250,"16"
4570,625,0.000379432263238016,1250,"16"
4580,625,0.000397196719049127,1250,"16"
4590,625,0.000366439404459952,1250,"16"
4600,625,0.000326402193652854,1250,"16"
4610,625,0.000312794872125407,1250,"16"
4620,625,0.000350968477475755,1250,"16"
4630,625,0.000393709187488473,1250,"16"
4640,625,0.00035892573148311,1250,"16"
4650,625,0.000401083500732974,1250,"16"
4660,625,0.000371282929146583,1250,"16"
4670,625,0.000396239795980233,1250,"16"
4680,625,0.000360794194915258,1250,"16"
4690,625,0.000232901134860769,1250,"16"
4700,625,0.000221701796598742,1250,"16"
4710,625,0.000162967476587102,1250,"16"
4720,625,0.000131778099078172,1250,"16"
4730,625,0.000107268658564452,1250,"16"
4740,625,0.000137499032008348,1250,"16"
4750,625,0.000310105031944524,1250,"16"
4760,625,0.000348913456328928,1250,"16"
4770,625,0.000323113700251613,1250,"16"
4780,625,0.000341824411917344,1250,"16"
4790,625,0.000446967999127988,1250,"16"
4800,625,0.000390609140827149,1250,"16"
4810,625,0.000393842007211425,1250,"16"
4820,625,0.000219484102530896,1250,"16"
4830,625,0.00025009120894927,1250,"16"
4840,625,0.00026440646981268,1250,"16"
4850,625,0.000281760110518077,1250,"16"
4860,625,0.000388198895859695,1250,"16"
4870,625,0.00046882487686898,1250,"16"
4880,625,0.000285869608630367,1250,"16"
4890,625,0.000247615721435535,1250,"16"
4900,625,0.00027111505029513,1250,"16"
4910,625,0.000303588815244902,1250,"16"
4920,625,0.000284375722164908,1250,"16"
4930,625,0.000291097256242643,1250,"16"
4940,625,0.000177542108051448,1250,"16"
4950,625,0.00016760783438499,1250,"16"
4960,625,0.000175753738980792,1250,"16"
4970,625,0.00021381057618476,1250,"16"
4980,625,0.000140775330473139,1250,"16"
4990,625,0.000159469183489878,1250,"16"
5000,625,0.00026893112417203,1250,"16"
5010,2,0,1250,"16"
5020,14,0,1250,"16"
5030,38,0,1250,"16"
5040,74,1.41502759303806e-05,1250,"16"
5050,118,0,1250,"16"
5060,167,1.37413792473601e-05,1250,"16"
5070,226,5.58589055519957e-05,1250,"16"
5080,305,7.52114182614538e-05,1250,"16"
5090,385,3.26386998283286e-05,1250,"16"
5100,483,1.60398588614324e-05,1250,"16"
5110,550,1.76694492463213e-05,1250,"16"
5120,593,2.64427766280989e-05,1250,"16"
5130,620,5.44714552691467e-05,1250,"16"
5140,623,4.08603446820759e-05,1250,"16"
5150,625,1.96544621926349e-05,1250,"16"
5160,625,1.87587231762674e-05,1250,"16"
5170,625,3.44659396726121e-05,1250,"16"
5180,625,2.39145444540645e-05,1250,"16"
5190,625,1.67455123426299e-05,1250,"16"
5200,625,3.26977974123719e-05,1250,"16"
5210,625,4.42562904209474e-05,1250,"16"
5220,625,3.6771079201761e-05,1250,"16"
5230,625,2.28906813147074e-05,1250,"16"
5240,625,3.45607120880051e-05,1250,"16"
5250,625,2.31075904766989e-05,1250,"16"
5260,625,2.07996379018362e-05,1250,"16"
5270,625,1.38838972222349e-05,1250,"16"
5280,625,2.9754868915293e-05,1250,"16"
5290,625,2.6449681296532e-05,1250,"16"
5300,625,2.12784312418907e-05,1250,"16"
5310,625,4.72072893261202e-05,1250,"16"
5320,625,4.82275298398555e-05,1250,"16"
5330,625,2.82369402075969e-05,1250,"16"
5340,625,2.37000982864127e-05,1250,"16"
5350,625,1.83451797763221e-05,1250,"16"
5360,625,1.23995977936353e-05,1250,"16"
5370,625,2.92376661432054e-05,1250,"16"
5380,625,4.69180671448967e-05,1250,"16"
5390,625,0.00010364670314493,1250,"16"
5400,625,9.24023490774188e-05,1250,"16"
5410,625,9.65088448044654e-05,1250,"16"
5420,625,0.000133616790716339,1250,"16"
5430,625,0.000107216562317805,1250,"16"
5440,625,9.5883982159044e-05,1250,"16"
5450,625,0.000147351539602503,1250,"16"
5460,625,8.60340733496502e-05,1250,"16"
5470,625,0.000107024211685728,1250,"16"
5480,625,9.03058745545558e-05,1250,"16"
5490,625,5.48466634055402e-05,1250,"16"
5500,625,6.33272608199067e-05,1250,"16"
5510,625,7.96618954856592e-05,1250,"16"
5520,625,5.25573818461112e-05,1250,"16"
5530,625,2.69733912848045e-05,1250,"16"
5540,625,4.67225993266251e-05,1250,"16"
5550,625,4.56745799920693e-05,1250,"16"
5560,625,5.17244912742245e-05,1250,"16"
5570,625,7.23433061665047e-05,1250,"16"
5580,625,3.54942035805108e-05,1250,"16"
5590,625,7.63417549166845e-05,1250,"16"
5600,625,0.000110115407918812,1250,"16"
5610,625,7.96355489706399e-05,1250,"16"
5620,625,0.000111367602055954,1250,"16"
5630,625,8.98808980930084e-05,1250,"16"
5640,625,0.000153573143565194,1250,"16"
5650,625,0.000103332753894682,1250,"16"
5660,625,0.000110660440768167,1250,"16"
5670,625,0.000150199530568063,1250,"16"
5680,625,0.000170963041916089,1250,"16"
5690,625,0.00024854258248522,1250,"16"
5700,625,0.000195298254256857,1250,"16"
5710,625,0.00018536537082213,1250,"16"
5720,625,0.000147637662652068,1250,"16"
5730,625,0.00018594127269761,1250,"16"
5740,625,0.000123822278575255,1250,"16"
5750,625,0.000109561409501127,1250,"16"
5760,625,0.00014626642243083,1250,"16"
5770,625,0.000174550231372963,1250,"16"
5780,625,0.000193457441018483,1250,"16"
5790,625,0.000219467634432514,1250,"16"
5800,625,0.000185573501575458,1250,"16"
5810,625,0.000207173149722098,1250,"16"
5820,625,0.000128089895349351,1250,"16"
5830,625,0.000146857943704478,1250,"16"
5840,625,0.000175660780232836,1250,"16"
5850,625,0.000174960092149679,1250,"16"
5860,625,0.000103887369257637,1250,"16"
5870,625,0.000101214568155683,1250,"16"
5880,625,0.000121751296728949,1250,"16"
5890,625,9.07363709756603e-05,1250,"16"
5900,625,3.75703905846115e-05,1250,"16"
5910,625,6.29802147112926e-05,1250,"16"
5920,625,5.37517681525102e-05,1250,"16"
5930,625,3.8780667435725e-05,1250,"16"
5940,625,3.10581015463257e-05,1250,"16"
5950,625,2.44674447694662e-05,1250,"16"
5960,625,2.10013458659526e-05,1250,"16"
5970,625,6.55086135807003e-05,1250,"16"
5980,625,7.76605159107735e-05,1250,"16"
5990,625,0.000123324797272299,1250,"16"
6000,625,0.000115971332959797,1250,"16"
6010,625,0.00014055303781934,1250,"16"
6020,625,0.00022173298487198,1250,"16"
6030,625,0.00020607957976646,1250,"16"
6040,625,0.000191504549474341,1250,"16"
6050,625,0.000153225209269176,1250,"16"
6060,625,0.000239519615974508,1250,"16"
6070,625,0.000307710934963784,1250,"16"
6080,625,0.000271436588638267,1250,"16"
6090,625,0.000291098466288303,1250,"16"
6100,625,0.000300554043730309,1250,"16"
6110,625,0.000299931171481888,1250,"16"
6120,625,0.000394099244756778,1250,"16"
6130,625,0.000359968496633672,1250,"16"
6140,625,0.000396665430146479,1250,"16"
6150,625,0.000352127699015688,1250,"16"
6160,625,0.000375247558188898,1250,"16"
6170,625,0.000520960186754516,1250,"16"
6180,625,0.000446796659343477,1250,"16"
6190,625,0.000454540702173222,1250,"16"
6200,625,0.00041150504931458,1250,"16"
6210,625,0.000398892957974297,1250,"16"
6220,625,0.000323591016302125,1250,"16"
6230,625,0.000283273056803897,1250,"16"
6240,625,0.000150391135337789,1250,"16"
6250,625,0.000183312752391121,1250,"16"
6260,66,0,1250,"16"
6270,145,6.09774688252691e-06,1250,"16"
6280,257,2.94108131795736e-06,1250,"16"
6290,419,1.0463993194674e-05,1250,"16"
6300,543,1.76784243023059e-05,1250,"16"
6310,596,9.7340538756193e-06,1250,"16"
6320,622,1.12764514769215e-05,1250,"16"
6330,625,1.49945301679221e-05,1250,"16"
6340,625,2.16123481132992e-05,1250,"16"
6350,625,4.43335906238984e-05,1250,"16"
6360,625,3.35619678520694e-05,1250,"16"
6370,625,2.64492598786006e-05,1250,"16"
6380,625,7.04812841918606e-05,1250,"16"
6390,625,5.69494364203979e-05,1250,"16"
6400,625,8.39729457410036e-05,1250,"16"
6410,625,5.87512129863221e-05,1250,"16"
6420,625,8.35485020142991e-05,1250,"16"
6430,625,4.98088677909747e-05,1250,"16"
6440,625,6.41402370830854e-05,1250,"16"
6450,625,4.32943499892488e-05,1250,"16"
6460,625,5.05437197709287e-05,1250,"16"
6470,625,5.01257734226388e-05,1250,"16"
6480,625,4.39803302497019e-05,1250,"16"
6490,625,8.47272947076297e-05,1250,"16"
6500,625,0.000128491155801383,1250,"16"
6510,625,0.000137312377176879,1250,"16"
6520,625,0.000179632257480956,1250,"16"
6530,625,0.000124379240719312,1250,"16"
6540,625,0.000145349366542813,1250,"16"
6550,625,0.000159152917261745,1250,"16"
6560,625,0.000219899319649124,1250,"16"
6570,625,0.000153443875329847,1250,"16"
6580,625,0.000135093148475968,1250,"16"
6590,625,8.3270199333962e-05,1250,"16"
6600,625,8.67984903941393e-05,1250,"16"
6610,625,0.000144639954925824,1250,"16"
6620,625,8.57370086950192e-05,1250,"16"
6630,625,0.000119782618398355,1250,"16"
6640,625,0.00015100204659345,1250,"16"
6650,625,5.81522978929216e-05,1250,"16"
6660,625,0.000119432053356089,1250,"16"
6670,625,9.55620076049634e-05,1250,"16"
6680,625,8.24787940961363e-05,1250,"16"
6690,625,8.56818711032963e-05,1250,"16"
6700,625,0.000102647162176079,1250,"16"
6710,625,0.000101168326003616,1250,"16"
6720,625,0.000115110376364365,1250,"16"
6730,625,0.000161258019436196,1250,"16"
6740,625,0.000122064572299763,1250,"16"
6750,625,0.000193836900125261,1250,"16"
6760,625,0.00020214324362149,1250,"16"
6770,625,0.000186100298058456,1250,"16"
6780,625,0.000205405794892976,1250,"16"
6790,625,0.000276026370675488,1250,"16"
6800,625,0.000333191063816811,1250,"16"
6810,625,0.000540192392917748,1250,"16"
6820,625,0.000541168395318409,1250,"16"
6830,625,0.000533001628401983,1250,"16"
6840,625,0.000559149265924706,1250,"16"
6850,625,0.000388240611574,1250,"16"
6860,625,0.000274429249975888,1250,"16"
6870,625,0.000212267820049459,1250,"16"
6880,625,0.000187067971093477,1250,"16"
6890,625,0.000185095082462582,1250,"16"
6900,625,0.000177411362844721,1250,"16"
6910,625,0.000194643651391346,1250,"16"
6920,625,0.000151087293272558,1250,"16"
6930,625,0.000145952693706011,1250,"16"
6940,625,0.000187765619354956,1250,"16"
6950,625,0.000151005894795185,1250,"16"
6960,625,0.000156627752594359,1250,"16"
6970,625,0.000154538106032858,1250,"16"
6980,625,0.000166555281771831,1250,"16"
6990,625,0.000146113714249993,1250,"16"
7000,625,0.00012156377242532,1250,"16"
7010,625,9.70021217312659e-05,1250,"16"
7020,625,6.16635002865143e-05,1250,"16"
7030,625,6.81354143956506e-05,1250,"16"
7040,625,7.67893320175013e-05,1250,"16"
7050,625,7.67819093199954e-05,1250,"16"
7060,625,7.33562518410673e-05,1250,"16"
7070,625,3.77924208438076e-05,1250,"16"
7080,625,4.75272308517637e-05,1250,"16"
7090,625,0.000112242881639162,1250,"16"
7100,625,0.000226636990421901,1250,"16"
7110,625,0.000305433883337947,1250,"16"
7120,625,0.000222184183959587,1250,"16"
7130,625,0.000261980916303366,1250,"16"
7140,625,0.00022865680810814,1250,"16"
7150,625,0.000267120789419172,1250,"16"
7160,625,0.000276852122174608,1250,"16"
7170,625,0.000188166622524304,1250,"16"
7180,625,0.000139928659372964,1250,"16"
7190,625,0.000125131887000802,1250,"16"
7200,625,0.000121416315219853,1250,"16"
7210,625,0.000103965608642486,1250,"16"
7220,625,5.87963481342377e-05,1250,"16"
7230,625,4.32584132157582e-05,1250,"16"
7240,625,4.22495489941666e-05,1250,"16"
7250,625,5.773594441545e-05,1250,"16"
7260,625,5.00751075500709e-05,1250,"16"
7270,625,4.33298364282944e-05,1250,"16"
7280,625,7.6962935194284e-05,1250,"16"
7290,625,0.000151353938693795,1250,"16"
7300,625,0.000178515845611389,1250,"16"
7310,625,0.000153641100059125,1250,"16"
7320,625,0.000146359213732735,1250,"16"
7330,625,0.000168128447354965,1250,"16"
7340,625,0.000205708555046688,1250,"16"
7350,625,0.000137315929697175,1250,"16"
7360,625,0.000149424032750479,1250,"16"
7370,625,0.000169566704789187,1250,"16"
7380,625,0.000205836953080573,1250,"16"
7390,625,0.000308341818514606,1250,"16"
7400,625,0.000361188431275366,1250,"16"
7410,625,0.000397405502195765,1250,"16"
7420,625,0.000410819007097832,1250,"16"
7430,625,0.000463819206412205,1250,"16"
7440,625,0.000336357017876478,1250,"16"
7450,625,0.000376647701795037,1250,"16"
7460,625,0.00040280518497,1250,"16"
7470,625,0.000361657936075145,1250,"16"
7480,625,0.000414937393290685,1250,"16"
7490,625,0.000429233859164267,1250,"16"
7500,625,0.000505937795132339,1250,"16"
7510,40,0,1250,"16"
7520,115,0,1250,"16"
7530,205,1.35027822408226e-05,1250,"16"
7540,301,5.44815840178865e-05,1250,"16"
7550,362,1.46184175811613e-05,1250,"16"
7560,422,5.08373952714891e-05,1250,"16"
7570,476,5.43919071491159e-05,1250,"16"
7580,540,5.74263888023403e-05,1250,"16"
7590,581,5.69625899405942e-05,1250,"16"
7600,610,4.6853253543536e-05,1250,"16"
7610,623,6.35042756801233e-05,1250,"16"
7620,625,9.51910596320451e-05,1250,"16"
7630,625,8.27578503446402e-05,1250,"16"
7640,625,6.53118753097924e-05,1250,"16"
7650,625,5.48506464534382e-05,1250,"16"
7660,625,6.7887063831261e-05,1250,"16"
7670,625,0.000102484459333146,1250,"16"
7680,625,4.81362595081603e-05,1250,"16"
7690,625,4.13254967791432e-05,1250,"16"
7700,625,1.87097319784701e-05,1250,"16"
7710,625,2.48753078860515e-05,1250,"16"
7720,625,2.39134548831975e-05,1250,"16"
7730,625,4.00064544152893e-05,1250,"16"
7740,625,2.27823923156069e-05,1250,"16"
7750,625,6.19792852275839e-05,1250,"16"
7760,625,6.18514123350006e-05,1250,"16"
7770,625,7.39402229488247e-05,1250,"16"
7780,625,5.65598639834306e-05,1250,"16"
7790,625,7.04221933119246e-05,1250,"16"
7800,625,6.58009777352294e-05,1250,"16"
7810,625,5.29753966486731e-05,1250,"16"
7820,625,4.76165804318718e-05,1250,"16"
7830,625,4.05031376204209e-05,1250,"16"
7840,625,1.49299188342306e-05,1250,"16"
7850,625,2.07585696201286e-05,1250,"16"
7860,625,3.7355373591769e-05,1250,"16"
7870,625,3.35345926131123e-05,1250,"16"
7880,625,2.16971957649534e-05,1250,"16"
7890,625,1.12076857515606e-05,1250,"16"
7900,625,1.80401435344624e-05,1250,"16"
7910,625,4.46173748862379e-05,1250,"16"
7920,625,3.62560513592811e-05,1250,"16"
7930,625,1.18029786426442e-05,1250,"16"
7940,625,4.21668912555444e-05,1250,"16"
7950,625,3.99987840629553e-05,1250,"16"
7960,625,2.73763416478704e-05,1250,"16"
7970,625,3.1639106429883e-05,1250,"16"
7980,625,0.00012099895196029,1250,"16"
7990,625,0.000309315642428369,1250,"16"
8000,625,0.000214603315991096,1250,"16"
